,Guage 1 (hPa),Gauge 2 (hPa)
2021-12-12 7:51:58,2.34e-9,1.67e-9
2021-12-12 7:52:58,2.36e-9,1.69e-9
2021-12-12 7:53:59,2.35e-9,1.7e-9
2021-12-12 7:55:00,2.37e-9,1.69e-9
2021-12-12 7:56:00,2.35e-9,1.69e-9
2021-12-12 7:57:01,2.37e-9,1.69e-9
2021-12-12 7:58:02,2.38e-9,1.7e-9
2021-12-12 7:59:02,2.37e-9,1.7e-9
2021-12-12 8:00:03,2.37e-9,1.69e-9
2021-12-12 8:01:03,2.37e-9,1.72e-9
2021-12-12 8:02:04,2.38e-9,1.7e-9
2021-12-12 8:03:05,2.39e-9,1.7e-9
2021-12-12 8:04:05,2.38e-9,1.7e-9
2021-12-12 8:05:06,2.37e-9,1.7e-9
2021-12-12 8:06:07,2.4e-9,1.72e-9
2021-12-12 8:07:07,2.4e-9,1.69e-9
2021-12-12 8:08:08,2.39e-9,1.72e-9
2021-12-12 8:09:09,2.37e-9,1.72e-9
2021-12-12 8:10:09,2.37e-9,1.7e-9
2021-12-12 8:11:10,2.38e-9,1.7e-9
2021-12-12 8:12:11,2.42e-9,1.71e-9
2021-12-12 8:13:11,2.39e-9,1.7e-9
2021-12-12 8:14:12,2.39e-9,1.72e-9
2021-12-12 8:15:12,2.4e-9,1.72e-9
2021-12-12 8:16:13,2.41e-9,1.71e-9
2021-12-12 8:17:14,2.39e-9,1.71e-9
2021-12-12 8:18:14,2.4e-9,1.71e-9
2021-12-12 8:19:15,2.4e-9,1.71e-9
2021-12-12 8:20:15,2.4e-9,1.72e-9
2021-12-12 8:21:16,2.39e-9,1.71e-9
2021-12-12 8:22:17,2.38e-9,1.7e-9
2021-12-12 8:23:17,2.39e-9,1.71e-9
2021-12-12 8:24:18,2.4e-9,1.71e-9
2021-12-12 8:25:19,2.39e-9,1.72e-9
2021-12-12 8:26:19,2.41e-9,1.72e-9
2021-12-12 8:27:20,2.39e-9,1.72e-9
2021-12-12 8:28:21,2.38e-9,1.72e-9
2021-12-12 8:29:21,2.39e-9,1.72e-9
2021-12-12 8:30:22,2.39e-9,1.72e-9
2021-12-12 8:31:23,2.4e-9,1.71e-9
2021-12-12 8:32:23,2.41e-9,1.72e-9
2021-12-12 8:33:24,2.41e-9,1.72e-9
2021-12-12 8:34:25,2.4e-9,1.73e-9
2021-12-12 8:35:25,2.4e-9,1.73e-9
2021-12-12 8:36:26,2.4e-9,1.73e-9
2021-12-12 8:37:27,2.42e-9,1.72e-9
2021-12-12 8:38:28,2.4e-9,1.72e-9
2021-12-12 8:39:28,2.42e-9,1.73e-9
2021-12-12 8:40:29,2.41e-9,1.72e-9
2021-12-12 8:41:30,2.4e-9,1.71e-9
2021-12-12 8:42:30,2.41e-9,1.71e-9
2021-12-12 8:43:31,2.41e-9,1.73e-9
2021-12-12 8:44:31,2.42e-9,1.71e-9
2021-12-12 8:45:32,2.4e-9,1.72e-9
2021-12-12 8:46:33,2.43e-9,1.73e-9
2021-12-12 8:47:33,2.42e-9,1.72e-9
2021-12-12 8:48:34,2.42e-9,1.72e-9
2021-12-12 8:49:35,2.43e-9,1.73e-9
2021-12-12 8:50:35,2.42e-9,1.73e-9
2021-12-12 8:51:36,2.43e-9,1.73e-9
2021-12-12 8:52:37,2.42e-9,1.71e-9
2021-12-12 8:53:37,2.43e-9,1.72e-9
2021-12-12 8:54:38,2.42e-9,1.73e-9
2021-12-12 8:55:38,2.42e-9,1.74e-9
2021-12-12 8:56:39,2.42e-9,1.74e-9
2021-12-12 8:57:40,2.43e-9,1.74e-9
2021-12-12 8:58:41,2.44e-9,1.72e-9
2021-12-12 8:59:41,2.44e-9,1.74e-9
2021-12-12 9:00:42,2.44e-9,1.74e-9
2021-12-12 9:01:43,2.44e-9,1.74e-9
2021-12-12 9:02:44,2.45e-9,1.72e-9
2021-12-12 9:03:44,2.44e-9,1.72e-9
2021-12-12 9:04:45,2.44e-9,1.74e-9
2021-12-12 9:05:45,2.46e-9,1.73e-9
2021-12-12 9:06:46,2.45e-9,1.74e-9
2021-12-12 9:07:47,2.44e-9,1.74e-9
2021-12-12 9:08:47,2.44e-9,1.75e-9
2021-12-12 9:09:48,2.45e-9,1.74e-9
2021-12-12 9:10:49,2.45e-9,1.75e-9
2021-12-12 9:11:49,2.44e-9,1.76e-9
2021-12-12 9:12:50,2.44e-9,1.75e-9
2021-12-12 9:13:51,2.44e-9,1.73e-9
2021-12-12 9:14:51,2.46e-9,1.75e-9
2021-12-12 9:15:52,2.45e-9,1.74e-9
2021-12-12 9:16:53,2.46e-9,1.75e-9
2021-12-12 9:17:53,2.46e-9,1.73e-9
2021-12-12 9:18:54,2.48e-9,1.76e-9
2021-12-12 9:19:54,2.47e-9,1.75e-9
2021-12-12 9:20:55,2.45e-9,1.75e-9
2021-12-12 9:21:56,2.47e-9,1.76e-9
2021-12-12 9:22:56,2.46e-9,1.75e-9
2021-12-12 9:23:57,2.48e-9,1.75e-9
2021-12-12 9:24:58,2.47e-9,1.76e-9
2021-12-12 9:25:58,2.49e-9,1.75e-9
2021-12-12 9:26:59,2.47e-9,1.77e-9
2021-12-12 9:28:00,2.48e-9,1.75e-9
2021-12-12 9:29:01,2.48e-9,1.76e-9
2021-12-12 9:30:01,2.48e-9,1.77e-9
2021-12-12 9:31:02,2.5e-9,1.77e-9
2021-12-12 9:32:03,2.48e-9,1.75e-9
2021-12-12 9:33:03,2.45e-9,1.75e-9
2021-12-12 9:34:04,2.49e-9,1.75e-9
2021-12-12 9:35:04,2.48e-9,1.75e-9
2021-12-12 9:36:05,2.51e-9,1.77e-9
2021-12-12 9:37:06,2.49e-9,1.77e-9
2021-12-12 9:38:06,2.49e-9,1.75e-9
2021-12-12 9:39:07,2.5e-9,1.77e-9
2021-12-12 9:40:08,2.5e-9,1.78e-9
2021-12-12 9:41:08,2.49e-9,1.78e-9
2021-12-12 9:42:09,2.5e-9,1.77e-9
2021-12-12 9:43:10,2.5e-9,1.78e-9
2021-12-12 9:44:10,2.5e-9,1.77e-9
2021-12-12 9:45:11,2.52e-9,1.77e-9
2021-12-12 9:46:12,2.53e-9,1.76e-9
2021-12-12 9:47:12,2.52e-9,1.77e-9
2021-12-12 9:48:13,2.51e-9,1.78e-9
2021-12-12 9:49:14,2.51e-9,1.78e-9
2021-12-12 9:50:14,2.54e-9,1.78e-9
2021-12-12 9:51:15,2.51e-9,1.78e-9
2021-12-12 9:52:16,2.52e-9,1.78e-9
2021-12-12 9:53:16,2.54e-9,1.78e-9
2021-12-12 9:54:17,2.54e-9,1.79e-9
2021-12-12 9:55:18,2.54e-9,1.78e-9
2021-12-12 9:56:18,2.53e-9,1.77e-9
2021-12-12 9:57:19,2.53e-9,1.77e-9
2021-12-12 9:58:20,2.53e-9,1.79e-9
2021-12-12 9:59:20,2.53e-9,1.78e-9
2021-12-12 10:00:21,2.55e-9,1.79e-9
2021-12-12 10:01:21,2.53e-9,1.8e-9
2021-12-12 10:02:22,2.55e-9,1.8e-9
2021-12-12 10:03:23,2.53e-9,1.81e-9
2021-12-12 10:04:23,2.55e-9,1.79e-9
2021-12-12 10:05:24,2.56e-9,1.81e-9
2021-12-12 10:06:25,2.54e-9,1.81e-9
2021-12-12 10:07:25,2.54e-9,1.79e-9
2021-12-12 10:08:26,2.56e-9,1.8e-9
2021-12-12 10:09:27,2.53e-9,1.79e-9
2021-12-12 10:10:27,2.54e-9,1.8e-9
2021-12-12 10:11:28,2.53e-9,1.79e-9
2021-12-12 10:12:29,2.55e-9,1.8e-9
2021-12-12 10:13:29,2.56e-9,1.79e-9
2021-12-12 10:14:30,2.54e-9,1.78e-9
2021-12-12 10:15:31,2.56e-9,1.8e-9
2021-12-12 10:16:31,2.54e-9,1.8e-9
2021-12-12 10:17:32,2.54e-9,1.81e-9
2021-12-12 10:18:33,2.54e-9,1.81e-9
2021-12-12 10:19:33,2.56e-9,1.79e-9
2021-12-12 10:20:34,2.57e-9,1.8e-9
2021-12-12 10:21:35,2.58e-9,1.8e-9
2021-12-12 10:22:35,2.56e-9,1.83e-9
2021-12-12 10:23:36,2.56e-9,1.81e-9
2021-12-12 10:24:37,2.56e-9,1.81e-9
2021-12-12 10:25:37,2.59e-9,1.8e-9
2021-12-12 10:26:38,2.58e-9,1.8e-9
2021-12-12 10:27:39,2.57e-9,1.81e-9
2021-12-12 10:28:39,2.57e-9,1.81e-9
2021-12-12 10:29:40,2.57e-9,1.8e-9
2021-12-12 10:30:40,2.58e-9,1.81e-9
2021-12-12 10:31:41,2.59e-9,1.82e-9
2021-12-12 10:32:42,2.58e-9,1.82e-9
2021-12-12 10:33:43,2.59e-9,1.81e-9
2021-12-12 10:34:43,2.59e-9,1.83e-9
2021-12-12 10:35:44,2.58e-9,1.83e-9
2021-12-12 10:36:44,2.59e-9,1.8e-9
2021-12-12 10:37:45,2.58e-9,1.82e-9
2021-12-12 10:38:46,2.61e-9,1.81e-9
2021-12-12 10:39:46,2.6e-9,1.82e-9
2021-12-12 10:40:47,2.59e-9,1.81e-9
2021-12-12 10:41:48,2.58e-9,1.82e-9
2021-12-12 10:42:48,2.61e-9,1.82e-9
2021-12-12 10:43:49,2.58e-9,1.83e-9
2021-12-12 10:44:50,2.59e-9,1.82e-9
2021-12-12 10:45:50,2.58e-9,1.81e-9
2021-12-12 10:46:51,2.59e-9,1.83e-9
2021-12-12 10:47:52,2.6e-9,1.82e-9
2021-12-12 10:48:52,2.61e-9,1.85e-9
2021-12-12 10:49:53,2.58e-9,1.83e-9
2021-12-12 10:50:54,2.6e-9,1.84e-9
2021-12-12 10:51:54,2.6e-9,1.84e-9
2021-12-12 10:52:55,2.62e-9,1.83e-9
2021-12-12 10:53:56,2.63e-9,1.85e-9
2021-12-12 10:54:56,2.64e-9,1.84e-9
2021-12-12 10:55:57,2.61e-9,1.85e-9
2021-12-12 10:56:58,2.62e-9,1.84e-9
2021-12-12 10:57:58,2.6e-9,1.86e-9
2021-12-12 10:58:59,2.61e-9,1.85e-9
2021-12-12 10:59:59,2.62e-9,1.84e-9
2021-12-12 11:01:00,2.62e-9,1.84e-9
2021-12-12 11:02:01,2.63e-9,1.83e-9
2021-12-12 11:03:01,2.62e-9,1.84e-9
2021-12-12 11:04:02,2.62e-9,1.84e-9
2021-12-12 11:05:03,2.61e-9,1.84e-9
2021-12-12 11:06:03,2.62e-9,1.86e-9
2021-12-12 11:07:04,2.65e-9,1.85e-9
2021-12-12 11:08:05,2.63e-9,1.87e-9
2021-12-12 11:09:05,2.64e-9,1.85e-9
2021-12-12 11:10:06,2.63e-9,1.87e-9
2021-12-12 11:11:07,2.63e-9,1.85e-9
2021-12-12 11:12:07,2.64e-9,1.86e-9
2021-12-12 11:13:08,2.61e-9,1.87e-9
2021-12-12 11:14:09,2.63e-9,1.86e-9
2021-12-12 11:15:09,2.64e-9,1.87e-9
2021-12-12 11:16:10,2.62e-9,1.86e-9
2021-12-12 11:17:11,2.63e-9,1.84e-9
2021-12-12 11:18:11,2.64e-9,1.87e-9
2021-12-12 11:19:12,2.62e-9,1.85e-9
2021-12-12 11:20:13,2.64e-9,1.86e-9
2021-12-12 11:21:13,2.64e-9,1.86e-9
2021-12-12 11:22:14,2.63e-9,1.88e-9
2021-12-12 11:23:15,2.64e-9,1.84e-9
2021-12-12 11:24:15,2.63e-9,1.85e-9
2021-12-12 11:25:16,2.64e-9,1.87e-9
2021-12-12 11:26:17,2.65e-9,1.86e-9
2021-12-12 11:27:17,2.65e-9,1.87e-9
2021-12-12 11:28:18,2.64e-9,1.88e-9
2021-12-12 11:29:19,2.65e-9,1.85e-9
2021-12-12 11:30:19,2.64e-9,1.86e-9
2021-12-12 11:31:20,2.64e-9,1.88e-9
2021-12-12 11:32:21,2.63e-9,1.89e-9
2021-12-12 11:33:21,2.67e-9,1.89e-9
2021-12-12 11:34:22,2.64e-9,1.85e-9
2021-12-12 11:35:22,2.65e-9,1.87e-9
2021-12-12 11:36:23,2.65e-9,1.89e-9
2021-12-12 11:37:24,2.64e-9,1.87e-9
2021-12-12 11:38:24,2.65e-9,1.85e-9
2021-12-12 11:39:25,2.66e-9,1.84e-9
2021-12-12 11:40:26,2.65e-9,1.89e-9
2021-12-12 11:41:26,2.65e-9,1.88e-9
2021-12-12 11:42:27,2.65e-9,1.87e-9
2021-12-12 11:43:27,2.65e-9,1.87e-9
2021-12-12 11:44:28,2.67e-9,1.88e-9
2021-12-12 11:45:29,2.68e-9,1.89e-9
2021-12-12 11:46:29,2.66e-9,1.87e-9
2021-12-12 11:47:30,2.67e-9,1.88e-9
2021-12-12 11:48:31,2.67e-9,1.88e-9
2021-12-12 11:49:31,2.66e-9,1.88e-9
2021-12-12 11:50:32,2.68e-9,1.87e-9
2021-12-12 11:51:32,2.66e-9,1.86e-9
2021-12-12 11:52:33,2.66e-9,1.88e-9
2021-12-12 11:53:34,2.68e-9,1.89e-9
2021-12-12 11:54:35,2.67e-9,1.89e-9
2021-12-12 11:55:35,2.69e-9,1.88e-9
2021-12-12 11:56:36,2.67e-9,1.89e-9
2021-12-12 11:57:37,2.67e-9,1.89e-9
2021-12-12 11:58:37,2.68e-9,1.9e-9
2021-12-12 11:59:38,2.69e-9,1.89e-9
2021-12-12 12:00:38,2.69e-9,1.89e-9
2021-12-12 12:01:39,2.67e-9,1.9e-9
2021-12-12 12:02:40,2.69e-9,1.91e-9
2021-12-12 12:03:40,2.69e-9,1.89e-9
2021-12-12 12:04:41,2.69e-9,1.9e-9
2021-12-12 12:05:42,2.7e-9,1.89e-9
2021-12-12 12:06:42,2.69e-9,1.89e-9
2021-12-12 12:07:43,2.68e-9,1.9e-9
2021-12-12 12:08:43,2.69e-9,1.88e-9
2021-12-12 12:09:44,2.69e-9,1.91e-9
2021-12-12 12:10:45,2.7e-9,1.89e-9
2021-12-12 12:11:45,2.72e-9,1.9e-9
2021-12-12 12:12:46,2.71e-9,1.88e-9
2021-12-12 12:13:46,2.7e-9,1.89e-9
2021-12-12 12:14:47,2.7e-9,1.9e-9
2021-12-12 12:15:48,2.71e-9,1.92e-9
2021-12-12 12:16:48,2.71e-9,1.92e-9
2021-12-12 12:17:49,2.71e-9,1.9e-9
2021-12-12 12:18:50,2.72e-9,1.9e-9
2021-12-12 12:19:50,2.72e-9,1.9e-9
2021-12-12 12:20:51,2.71e-9,1.9e-9
2021-12-12 12:21:51,2.71e-9,1.92e-9
2021-12-12 12:22:52,2.73e-9,1.91e-9
2021-12-12 12:23:53,2.73e-9,1.89e-9
2021-12-12 12:24:53,2.72e-9,1.88e-9
2021-12-12 12:25:54,2.73e-9,1.92e-9
2021-12-12 12:26:55,2.73e-9,1.92e-9
2021-12-12 12:27:55,2.71e-9,1.9e-9
2021-12-12 12:28:56,2.72e-9,1.91e-9
2021-12-12 12:29:57,2.74e-9,1.91e-9
2021-12-12 12:30:57,2.74e-9,1.91e-9
2021-12-12 12:31:58,2.73e-9,1.91e-9
2021-12-12 12:32:59,2.73e-9,1.91e-9
2021-12-12 12:33:59,2.72e-9,1.92e-9
2021-12-12 12:35:00,2.73e-9,1.92e-9
2021-12-12 12:36:00,2.73e-9,1.91e-9
2021-12-12 12:37:01,2.73e-9,1.91e-9
2021-12-12 12:38:02,2.73e-9,1.92e-9
2021-12-12 12:39:02,2.74e-9,1.91e-9
2021-12-12 12:40:03,2.76e-9,1.91e-9
2021-12-12 12:41:04,2.76e-9,1.91e-9
2021-12-12 12:42:04,2.76e-9,1.92e-9
2021-12-12 12:43:05,2.74e-9,1.9e-9
2021-12-12 12:44:06,2.73e-9,1.93e-9
2021-12-12 12:45:06,2.72e-9,1.92e-9
2021-12-12 12:46:07,2.73e-9,1.93e-9
2021-12-12 12:47:07,2.75e-9,1.92e-9
2021-12-12 12:48:08,2.74e-9,1.92e-9
2021-12-12 12:49:09,2.76e-9,1.93e-9
2021-12-12 12:50:09,2.74e-9,1.93e-9
2021-12-12 12:51:10,2.76e-9,1.93e-9
2021-12-12 12:52:11,2.75e-9,1.93e-9
2021-12-12 12:53:12,2.75e-9,1.93e-9
2021-12-12 12:54:12,2.77e-9,1.94e-9
2021-12-12 12:55:13,2.77e-9,1.94e-9
2021-12-12 12:56:13,2.76e-9,1.93e-9
2021-12-12 12:57:14,2.76e-9,1.94e-9
2021-12-12 12:58:15,2.75e-9,1.95e-9
2021-12-12 12:59:15,2.75e-9,1.93e-9
2021-12-12 13:00:16,2.76e-9,1.93e-9
2021-12-12 13:01:17,2.77e-9,1.94e-9
2021-12-12 13:02:17,2.78e-9,1.93e-9
2021-12-12 13:03:18,2.77e-9,1.94e-9
2021-12-12 13:04:19,2.78e-9,1.93e-9
2021-12-12 13:05:19,2.78e-9,1.94e-9
2021-12-12 13:06:20,2.79e-9,1.94e-9
2021-12-12 13:07:21,2.76e-9,1.94e-9
2021-12-12 13:08:21,2.78e-9,1.94e-9
2021-12-12 13:09:22,2.8e-9,1.94e-9
2021-12-12 13:10:23,2.79e-9,1.95e-9
2021-12-12 13:11:23,2.79e-9,1.93e-9
2021-12-12 13:12:24,2.78e-9,1.95e-9
2021-12-12 13:13:25,2.79e-9,1.95e-9
2021-12-12 13:14:26,2.78e-9,1.96e-9
2021-12-12 13:15:26,2.79e-9,1.95e-9
2021-12-12 13:16:27,2.8e-9,1.94e-9
2021-12-12 13:17:28,2.78e-9,1.95e-9
2021-12-12 13:18:29,2.8e-9,1.95e-9
2021-12-12 13:19:30,2.79e-9,1.95e-9
2021-12-12 13:20:30,2.79e-9,1.96e-9
2021-12-12 13:21:31,2.82e-9,1.95e-9
2021-12-12 13:22:32,2.8e-9,1.97e-9
2021-12-12 13:23:32,2.79e-9,1.96e-9
2021-12-12 13:24:33,2.78e-9,1.97e-9
2021-12-12 13:25:34,2.8e-9,1.95e-9
2021-12-12 13:26:34,2.79e-9,1.97e-9
2021-12-12 13:27:35,2.8e-9,1.98e-9
2021-12-12 13:28:36,2.82e-9,1.96e-9
2021-12-12 13:29:36,2.8e-9,1.96e-9
2021-12-12 13:30:37,2.81e-9,1.95e-9
2021-12-12 13:31:38,2.81e-9,1.96e-9
2021-12-12 13:32:38,2.81e-9,1.96e-9
2021-12-12 13:33:39,2.82e-9,1.94e-9
2021-12-12 13:34:40,2.82e-9,1.95e-9
2021-12-12 13:35:40,2.8e-9,1.96e-9
2021-12-12 13:36:41,2.82e-9,1.97e-9
2021-12-12 13:37:42,2.83e-9,1.97e-9
2021-12-12 13:38:42,2.83e-9,1.96e-9
2021-12-12 13:39:43,2.83e-9,1.98e-9
2021-12-12 13:40:44,2.82e-9,1.96e-9
2021-12-12 13:41:45,2.83e-9,1.97e-9
2021-12-12 13:42:45,2.83e-9,1.98e-9
2021-12-12 13:43:46,2.84e-9,1.97e-9
2021-12-12 13:44:47,2.82e-9,1.98e-9
2021-12-12 13:45:47,2.85e-9,1.97e-9
2021-12-12 13:46:48,2.83e-9,1.97e-9
2021-12-12 13:47:49,2.83e-9,1.97e-9
2021-12-12 13:48:49,2.82e-9,1.97e-9
2021-12-12 13:49:50,2.83e-9,1.99e-9
2021-12-12 13:50:51,2.84e-9,1.98e-9
2021-12-12 13:51:51,2.84e-9,1.98e-9
2021-12-12 13:52:52,2.83e-9,1.99e-9
2021-12-12 13:53:53,2.85e-9,1.99e-9
2021-12-12 13:54:53,2.84e-9,1.98e-9
2021-12-12 13:55:54,2.84e-9,1.99e-9
2021-12-12 13:56:55,2.84e-9,1.99e-9
2021-12-12 13:57:55,2.84e-9,1.98e-9
2021-12-12 13:58:56,2.87e-9,1.99e-9
2021-12-12 13:59:57,2.85e-9,2.0e-9
2021-12-12 14:00:57,2.86e-9,1.98e-9
2021-12-12 14:01:58,2.86e-9,1.98e-9
2021-12-12 14:02:58,2.85e-9,1.98e-9
2021-12-12 14:03:59,2.85e-9,1.99e-9
2021-12-12 14:05:00,2.85e-9,1.99e-9
2021-12-12 14:06:01,2.87e-9,1.99e-9
2021-12-12 14:07:01,2.85e-9,2.0e-9
2021-12-12 14:08:02,2.85e-9,2.01e-9
2021-12-12 14:09:03,2.86e-9,1.99e-9
2021-12-12 14:10:03,2.86e-9,1.98e-9
2021-12-12 14:11:04,2.86e-9,2.0e-9
2021-12-12 14:12:04,2.87e-9,2.01e-9
2021-12-12 14:13:05,2.87e-9,2.02e-9
2021-12-12 14:14:06,2.85e-9,2.01e-9
2021-12-12 14:15:06,2.86e-9,2.01e-9
2021-12-12 14:16:07,2.88e-9,2.01e-9
2021-12-12 14:17:07,2.87e-9,2.0e-9
2021-12-12 14:18:08,2.87e-9,1.99e-9
2021-12-12 14:19:09,2.89e-9,2.01e-9
2021-12-12 14:20:10,2.88e-9,2.02e-9
2021-12-12 14:21:10,2.88e-9,2.01e-9
2021-12-12 14:22:11,2.88e-9,2.01e-9
2021-12-12 14:23:11,2.89e-9,2.02e-9
2021-12-12 14:24:12,2.89e-9,2.02e-9
2021-12-12 14:25:13,2.89e-9,2.01e-9
2021-12-12 14:26:14,2.89e-9,2.01e-9
2021-12-12 14:27:14,2.89e-9,2.01e-9
2021-12-12 14:28:15,2.89e-9,2.02e-9
2021-12-12 14:29:16,2.87e-9,2.04e-9
2021-12-12 14:30:16,2.9e-9,2.01e-9
2021-12-12 14:31:17,2.91e-9,2.03e-9
2021-12-12 14:32:18,2.91e-9,2.03e-9
2021-12-12 14:33:18,2.91e-9,2.02e-9
2021-12-12 14:34:19,2.89e-9,2.02e-9
2021-12-12 14:35:20,2.91e-9,2.01e-9
2021-12-12 14:36:20,2.91e-9,2.02e-9
2021-12-12 14:37:21,2.9e-9,2.02e-9
2021-12-12 14:38:21,2.92e-9,2.02e-9
2021-12-12 14:39:22,2.89e-9,2.03e-9
2021-12-12 14:40:23,2.91e-9,2.02e-9
2021-12-12 14:41:24,2.92e-9,2.02e-9
2021-12-12 14:42:24,2.91e-9,2.04e-9
2021-12-12 14:43:25,2.92e-9,2.03e-9
2021-12-12 14:44:26,2.92e-9,2.04e-9
2021-12-12 14:45:26,2.9e-9,2.04e-9
2021-12-12 14:46:27,2.92e-9,2.02e-9
2021-12-12 14:47:28,2.92e-9,2.02e-9
2021-12-12 14:48:28,2.91e-9,2.03e-9
2021-12-12 14:49:29,2.91e-9,2.03e-9
2021-12-12 14:50:30,2.9e-9,2.03e-9
2021-12-12 14:51:30,2.91e-9,2.05e-9
2021-12-12 14:52:31,2.91e-9,2.04e-9
2021-12-12 14:53:31,2.91e-9,2.03e-9
2021-12-12 14:54:32,2.9e-9,2.03e-9
2021-12-12 14:55:33,2.91e-9,2.04e-9
2021-12-12 14:56:34,2.91e-9,2.03e-9
2021-12-12 14:57:34,2.92e-9,2.03e-9
2021-12-12 14:58:35,2.93e-9,2.04e-9
2021-12-12 14:59:36,2.94e-9,2.04e-9
2021-12-12 15:00:36,2.92e-9,2.02e-9
2021-12-12 15:01:37,2.92e-9,2.03e-9
2021-12-12 15:02:38,2.91e-9,2.04e-9
2021-12-12 15:03:38,2.92e-9,2.06e-9
2021-12-12 15:04:39,2.92e-9,2.04e-9
2021-12-12 15:05:40,2.93e-9,2.03e-9
2021-12-12 15:06:40,2.93e-9,2.05e-9
2021-12-12 15:07:41,2.93e-9,2.03e-9
2021-12-12 15:08:42,2.95e-9,2.05e-9
2021-12-12 15:09:42,2.94e-9,2.03e-9
2021-12-12 15:10:43,2.94e-9,2.05e-9
2021-12-12 15:11:43,2.92e-9,2.05e-9
2021-12-12 15:12:44,2.93e-9,2.06e-9
2021-12-12 15:13:45,2.93e-9,2.05e-9
2021-12-12 15:14:45,2.94e-9,2.05e-9
2021-12-12 15:15:46,2.93e-9,2.05e-9
2021-12-12 15:16:47,2.95e-9,2.04e-9
2021-12-12 15:17:47,2.94e-9,2.05e-9
2021-12-12 15:18:48,2.95e-9,2.04e-9
2021-12-12 15:19:49,2.95e-9,2.06e-9
2021-12-12 15:20:49,2.96e-9,2.04e-9
2021-12-12 15:21:50,2.95e-9,2.06e-9
2021-12-12 15:22:51,2.95e-9,2.05e-9
2021-12-12 15:23:52,2.94e-9,2.06e-9
2021-12-12 15:24:52,2.96e-9,2.06e-9
2021-12-12 15:25:53,2.97e-9,2.05e-9
2021-12-12 15:26:54,2.96e-9,2.07e-9
2021-12-12 15:27:54,2.97e-9,2.05e-9
2021-12-12 15:28:55,2.96e-9,2.06e-9
2021-12-12 15:29:56,2.96e-9,2.04e-9
2021-12-12 15:30:56,2.98e-9,2.07e-9
2021-12-12 15:31:57,2.96e-9,2.05e-9
2021-12-12 15:32:57,2.98e-9,2.05e-9
2021-12-12 15:33:58,2.98e-9,2.06e-9
2021-12-12 15:34:59,2.98e-9,2.07e-9
2021-12-12 15:35:59,2.98e-9,2.08e-9
2021-12-12 15:37:00,2.98e-9,2.06e-9
2021-12-12 15:38:01,3.0e-9,2.06e-9
2021-12-12 15:39:01,2.99e-9,2.07e-9
2021-12-12 15:40:02,2.98e-9,2.07e-9
2021-12-12 15:41:03,2.96e-9,2.07e-9
2021-12-12 15:42:03,2.98e-9,2.08e-9
2021-12-12 15:43:04,2.99e-9,2.07e-9
2021-12-12 15:44:05,3.06e-9,2.1e-9
2021-12-12 15:45:06,3.04e-9,2.1e-9
2021-12-12 15:46:06,3.07e-9,2.08e-9
2021-12-12 15:47:07,3.05e-9,2.12e-9
2021-12-12 15:48:07,3.07e-9,2.12e-9
2021-12-12 15:49:08,3.06e-9,2.12e-9
2021-12-12 15:50:09,3.06e-9,2.12e-9
2021-12-12 15:51:09,3.06e-9,2.12e-9
2021-12-12 15:52:10,3.06e-9,2.14e-9
2021-12-12 15:53:11,3.05e-9,2.11e-9
2021-12-12 15:54:11,3.09e-9,2.14e-9
2021-12-12 15:55:12,3.06e-9,2.12e-9
2021-12-12 15:56:13,3.08e-9,2.11e-9
2021-12-12 15:57:14,3.05e-9,2.12e-9
2021-12-12 15:58:14,3.08e-9,2.13e-9
2021-12-12 15:59:15,3.09e-9,2.12e-9
2021-12-12 16:00:16,3.09e-9,2.13e-9
2021-12-12 16:01:16,3.09e-9,2.12e-9
2021-12-12 16:02:17,3.09e-9,2.13e-9
2021-12-12 16:03:18,3.09e-9,2.12e-9
2021-12-12 16:04:18,3.1e-9,2.14e-9
2021-12-12 16:05:19,3.09e-9,2.14e-9
2021-12-12 16:06:20,3.09e-9,2.14e-9
2021-12-12 16:07:20,3.08e-9,2.15e-9
2021-12-12 16:08:21,3.09e-9,2.15e-9
2021-12-12 16:09:21,3.09e-9,2.14e-9
2021-12-12 16:10:22,3.08e-9,2.13e-9
2021-12-12 16:11:23,3.1e-9,2.13e-9
2021-12-12 16:12:23,3.09e-9,2.13e-9
2021-12-12 16:13:24,3.11e-9,2.15e-9
2021-12-12 16:14:25,3.09e-9,2.13e-9
2021-12-12 16:15:25,3.11e-9,2.15e-9
2021-12-12 16:16:26,3.09e-9,2.15e-9
2021-12-12 16:17:26,3.08e-9,2.14e-9
2021-12-12 16:18:27,3.1e-9,2.14e-9
2021-12-12 16:19:28,3.09e-9,2.13e-9
2021-12-12 16:20:28,3.11e-9,2.15e-9
2021-12-12 16:21:29,3.1e-9,2.15e-9
2021-12-12 16:22:29,3.1e-9,2.14e-9
2021-12-12 16:23:30,3.11e-9,2.15e-9
2021-12-12 16:24:31,3.11e-9,2.15e-9
2021-12-12 16:25:31,3.11e-9,2.15e-9
2021-12-12 16:26:32,3.09e-9,2.14e-9
2021-12-12 16:27:33,3.12e-9,2.14e-9
2021-12-12 16:28:33,3.12e-9,2.15e-9
2021-12-12 16:29:34,3.1e-9,2.16e-9
2021-12-12 16:30:35,3.1e-9,2.13e-9
2021-12-12 16:31:35,3.12e-9,2.16e-9
2021-12-12 16:32:36,3.11e-9,2.17e-9
2021-12-12 16:33:37,3.12e-9,2.14e-9
